1775894003,15.363016666666667,120.96313033333332
1775894053,15.362737653675127,120.96322297436569
1775894070,15.362722382739213,120.96322804479361
1775894086,15.363016666666667,120.96313033333332
1775894098,15.362737653675127,120.96322297436569
1775894146,14.81,120.99
1775894147,15.36289950181876,120.96316960793926
1775894155,15.36289950181876,120.96316960793926
1775894168,15.36289950181876,120.96316960793926
1775894200,15.362737653675127,120.96322297436569
1775894218,15.362737653675127,120.96322297436569
1775894236,15.362737653675127,120.96322297436569
1775894243,15.362737653675127,120.96322297436569
1775894412,14.81,120.99
1775894414,15.363166999999999,120.9631225
1775894425,15.363016666666667,120.96313033333332
1775894442,15.363016666666667,120.96313033333332
1775894451,15.363016666666667,120.96313033333332
1775894476,14.81,120.99
1775894477,15.363016666666667,120.96313033333332
1775894515,15.363016666666667,120.96313033333332
1775894531,15.362737653675127,120.96322297436569
1775894928,14.81,120.99
1775894929,15.363016666666667,120.96313033333332
1775895526,14.81,120.99
1775895527,15.363016666666667,120.96313033333332
1775895530,15.363016666666667,120.96313033333332
1775896377,15.363016666666667,120.96313033333332
1775896423,15.362737653675127,120.96322297436569
1775896455,15.363016666666667,120.96313033333332
1775896475,15.362737653675127,120.96322297436569
1775896491,15.363101896416426,120.96310265001308
1775896507,15.36289950181876,120.96316960793926
1775896540,15.362737653675127,120.96322297436569
1775896557,15.363166999999999,120.9631225
1775896614,15.362737653675127,120.96322297436569
1775896679,15.363016666666667,120.96313033333332
1775896709,15.362744846978815,120.96318308422705
1775896725,15.363016666666667,120.96313033333332
1775896735,15.36289950181876,120.96316960793926
1775896750,15.363101896416426,120.96310265001308
1775896782,15.362744846978815,120.96318308422705
1775896833,15.362737653675127,120.96322297436569
1775897614,15.362737653675127,120.96322297436569
1775897630,15.363016666666667,120.96313033333332
1775897641,15.362737653675127,120.96322297436569
1775897657,15.363016666666667,120.96313033333332
1775897845,15.362737653675127,120.96322297436569
1775899170,15.362913259775588,120.9631713779327
1775899188,15.362737653675127,120.96322297436569
1775952467,15.367273,120.931335
1775952626,15.367273,120.931335
1775986580,15.36289950181876,120.96316960793926
1775986612,15.362882061206385,120.96317256741573
1775986933,15.362882061206385,120.96317256741573
1775986935,15.362882061206385,120.96317256741573
1775986937,15.362882061206385,120.96317256741573
1775986939,15.362882061206385,120.96317256741573
1775986941,15.362882061206385,120.96317256741573
1775986943,15.362882061206385,120.96317256741573
1775986945,15.362882061206385,120.96317256741573
1775986947,15.362882061206385,120.96317256741573
1775986949,15.362882061206385,120.96317256741573
1775986951,15.362882061206385,120.96317256741573
1775986953,15.362882061206385,120.96317256741573
1775986956,15.362882061206385,120.96317256741573
1775986958,15.362882061206385,120.96317256741573
1775986960,15.362882061206385,120.96317256741573
1775986962,15.362882061206385,120.96317256741573
1775986964,15.362882061206385,120.96317256741573
1775986966,15.362882061206385,120.96317256741573
1775986968,15.362882061206385,120.96317256741573
1775986970,15.362882061206385,120.96317256741573
1775986978,15.362882061206385,120.96317256741573
1775986980,15.362882061206385,120.96317256741573
1775986982,15.362882061206385,120.96317256741573
1775986984,15.362882061206385,120.96317256741573
1775986986,15.362882061206385,120.96317256741573
1775986988,15.362882061206385,120.96317256741573
1775986990,15.362882061206385,120.96317256741573
1775986992,15.362882061206385,120.96317256741573
1775986994,15.362882061206385,120.96317256741573
1775986996,15.362882061206385,120.96317256741573
1775986998,15.362882061206385,120.96317256741573
1775987000,15.362882061206385,120.96317256741573
